k,1
1,16
2,19
3,23
4,26
5,29
6,32
7,35
8,38
9,41
10,44
11,47
12,50
13,55
14,58
15,61
16,63
17,65
18,68
19,71
20,73
21,75
22,77
23,79
24,81
25,83
26,85
27,87
28,89
29,91
30,93
31,95
32,97
33,99
34,101
35,103
36,105
37,107
38,109
39,111
40,113
41,115
42,117
43,119
44,121
45,123
46,125
47,127
48,129
49,131
50,133
51,135
52,137
53,139
54,141
55,143
